   4.1916642e+02   1.3901378e-01
   4.1929577e+02   1.3931923e-01
   4.1942513e+02   1.3962847e-01
   4.1955448e+02   1.3994139e-01
   4.1968384e+02   1.4025812e-01
   4.1981319e+02   1.4057899e-01
   4.1994255e+02   1.4090404e-01
   4.2007191e+02   1.4123278e-01
   4.2020126e+02   1.4156533e-01
   4.2033062e+02   1.4190186e-01
   4.2045997e+02   1.4224247e-01
   4.2058933e+02   1.4258716e-01
   4.2071868e+02   1.4293605e-01
   4.2084804e+02   1.4328952e-01
   4.2097739e+02   1.4364769e-01
   4.2110675e+02   1.4401057e-01
   4.2123610e+02   1.4437845e-01
   4.2136546e+02   1.4475140e-01
   4.2149481e+02   1.4512951e-01
   4.2162417e+02   1.4551271e-01
   4.2175352e+02   1.4590122e-01
   4.2188288e+02   1.4629525e-01
   4.2201223e+02   1.4669481e-01
   4.2214159e+02   1.4709969e-01
   4.2227094e+02   1.4751005e-01
   4.2240030e+02   1.4792609e-01
   4.2252965e+02   1.4834785e-01
   4.2265901e+02   1.4877531e-01
   4.2278836e+02   1.4920858e-01
   4.2291772e+02   1.4964773e-01
   4.2304707e+02   1.5009283e-01
   4.2317643e+02   1.5054397e-01
   4.2330578e+02   1.5100117e-01
   4.2343514e+02   1.5146446e-01
   4.2356449e+02   1.5193386e-01
   4.2369385e+02   1.5240945e-01
   4.2382320e+02   1.5289131e-01
   4.2395256e+02   1.5337945e-01
   4.2408191e+02   1.5387396e-01
   4.2421127e+02   1.5437461e-01
   4.2434062e+02   1.5488148e-01
   4.2446998e+02   1.5539496e-01
   4.2459933e+02   1.5591513e-01
   4.2472869e+02   1.5644224e-01
   4.2485804e+02   1.5697645e-01
   4.2498740e+02   1.5751816e-01
   4.2511675e+02   1.5806752e-01
   4.2524611e+02   1.5862480e-01
   4.2537546e+02   1.5919025e-01
   4.2550482e+02   1.5976397e-01
   4.2563417e+02   1.6034619e-01
   4.2576353e+02   1.6093685e-01
   4.2589288e+02   1.6153642e-01
   4.2602224e+02   1.6214506e-01
   4.2615159e+02   1.6276287e-01
   4.2628095e+02   1.6338909e-01
   4.2641030e+02   1.6402386e-01
   4.2653966e+02   1.6466714e-01
   4.2666901e+02   1.6531885e-01
   4.2679837e+02   1.6597861e-01
   4.2692772e+02   1.6664631e-01
   4.2705708e+02   1.6732146e-01
   4.2718643e+02   1.6800400e-01
   4.2731579e+02   1.6869354e-01
   4.2744514e+02   1.6938997e-01
   4.2757450e+02   1.7009303e-01
   4.2770385e+02   1.7080267e-01
   4.2783321e+02   1.7151854e-01
   4.2796256e+02   1.7224051e-01
   4.2809192e+02   1.7296849e-01
   4.2822128e+02   1.7370243e-01
   4.2835063e+02   1.7444194e-01
   4.2847999e+02   1.7518683e-01
   4.2860934e+02   1.7593710e-01
   4.2873870e+02   1.7669262e-01
   4.2886805e+02   1.7745302e-01
   4.2899741e+02   1.7821803e-01
   4.2912676e+02   1.7898714e-01
   4.2925612e+02   1.7975988e-01
   4.2938547e+02   1.8053585e-01
   4.2951483e+02   1.8131479e-01
   4.2964418e+02   1.8209654e-01
   4.2977354e+02   1.8288091e-01
   4.2990289e+02   1.8366786e-01
   4.3003225e+02   1.8445734e-01
   4.3016160e+02   1.8524944e-01
   4.3029096e+02   1.8604426e-01
   4.3042031e+02   1.8684180e-01
   4.3054967e+02   1.8764221e-01
   4.3067902e+02   1.8844558e-01
   4.3080838e+02   1.8925219e-01
   4.3093773e+02   1.9006214e-01
   4.3106709e+02   1.9087548e-01
   4.3119644e+02   1.9169233e-01
   4.3132580e+02   1.9251286e-01
   4.3145515e+02   1.9333713e-01
   4.3158451e+02   1.9416517e-01
   4.3171386e+02   1.9499700e-01
   4.3184322e+02   1.9583269e-01
   4.3197257e+02   1.9667230e-01
   4.3210193e+02   1.9751562e-01
   4.3223128e+02   1.9836260e-01
   4.3236064e+02   1.9921317e-01
   4.3248999e+02   2.0006712e-01
   4.3261935e+02   2.0092383e-01
   4.3274870e+02   2.0178323e-01
   4.3287806e+02   2.0264541e-01
   4.3300741e+02   2.0351018e-01
   4.3313677e+02   2.0437727e-01
   4.3326612e+02   2.0524643e-01
   4.3339548e+02   2.0611726e-01
   4.3352483e+02   2.0698959e-01
   4.3365419e+02   2.0786238e-01
   4.3378354e+02   2.0873548e-01
   4.3391290e+02   2.0960834e-01
   4.3404225e+02   2.1048066e-01
   4.3417161e+02   2.1135222e-01
   4.3430096e+02   2.1222291e-01
   4.3443032e+02   2.1309253e-01
   4.3455967e+02   2.1396075e-01
   4.3468903e+02   2.1482728e-01
   4.3481838e+02   2.1569215e-01
   4.3494774e+02   2.1655537e-01
   4.3507709e+02   2.1741687e-01
   4.3520645e+02   2.1827647e-01
   4.3533580e+02   2.1913410e-01
   4.3546516e+02   2.1998977e-01
   4.3559451e+02   2.2084332e-01
   4.3572387e+02   2.2169465e-01
   4.3585322e+02   2.2254364e-01
   4.3598258e+02   2.2339005e-01
   4.3611193e+02   2.2423387e-01
   4.3624129e+02   2.2507512e-01
   4.3637064e+02   2.2591373e-01
   4.3650000e+02   2.2674954e-01
   4.3662936e+02   2.2758247e-01
   4.3675871e+02   2.2841249e-01
   4.3688807e+02   2.2923949e-01
   4.3701742e+02   2.3006335e-01
   4.3714678e+02   2.3088410e-01
   4.3727613e+02   2.3170121e-01
   4.3740549e+02   2.3251440e-01
   4.3753484e+02   2.3332303e-01
   4.3766420e+02   2.3412679e-01
   4.3779355e+02   2.3492490e-01
   4.3792291e+02   2.3571713e-01
   4.3805226e+02   2.3650294e-01
   4.3818162e+02   2.3728204e-01
   4.3831097e+02   2.3805419e-01
   4.3844033e+02   2.3881918e-01
   4.3856968e+02   2.3957688e-01
   4.3869904e+02   2.4032690e-01
   4.3882839e+02   2.4106896e-01
   4.3895775e+02   2.4180301e-01
   4.3908710e+02   2.4252928e-01
   4.3921646e+02   2.4324748e-01
   4.3934581e+02   2.4395738e-01
   4.3947517e+02   2.4465869e-01
   4.3960452e+02   2.4535136e-01
   4.3973388e+02   2.4603525e-01
   4.3986323e+02   2.4671035e-01
   4.3999259e+02   2.4737658e-01
   4.4012194e+02   2.4803399e-01
   4.4025130e+02   2.4868248e-01
   4.4038065e+02   2.4932216e-01
   4.4051001e+02   2.4995282e-01
   4.4063936e+02   2.5057445e-01
   4.4076872e+02   2.5118706e-01
   4.4089807e+02   2.5179063e-01
   4.4102743e+02   2.5238516e-01
   4.4115678e+02   2.5297083e-01
   4.4128614e+02   2.5354771e-01
   4.4141549e+02   2.5411586e-01
   4.4154485e+02   2.5467535e-01
   4.4167420e+02   2.5522648e-01
   4.4180356e+02   2.5576942e-01
   4.4193291e+02   2.5630456e-01
   4.4206227e+02   2.5683216e-01
   4.4219162e+02   2.5735260e-01
   4.4232098e+02   2.5786791e-01
   4.4245033e+02   2.5837815e-01
   4.4257969e+02   2.5888302e-01
   4.4270904e+02   2.5938218e-01
   4.4283840e+02   2.5987550e-01
   4.4296775e+02   2.6036283e-01
   4.4309711e+02   2.6084399e-01
   4.4322646e+02   2.6131871e-01
   4.4335582e+02   2.6178646e-01
   4.4348517e+02   2.6224694e-01
   4.4361453e+02   2.6269944e-01
   4.4374388e+02   2.6314384e-01
   4.4387324e+02   2.6358000e-01
   4.4400259e+02   2.6400786e-01
   4.4413195e+02   2.6442756e-01
   4.4426130e+02   2.6483927e-01
   4.4439066e+02   2.6524296e-01
   4.4452001e+02   2.6563848e-01
   4.4464937e+02   2.6602551e-01
   4.4477872e+02   2.6640414e-01
   4.4490808e+02   2.6677393e-01
   4.4503744e+02   2.6713455e-01
   4.4516679e+02   2.6748568e-01
   4.4529615e+02   2.6782695e-01
   4.4542550e+02   2.6815823e-01
   4.4555486e+02   2.6847946e-01
   4.4568421e+02   2.6878994e-01
   4.4581357e+02   2.6908953e-01
   4.4594292e+02   2.6937815e-01
   4.4607228e+02   2.6965622e-01
   4.4620163e+02   2.6992429e-01
   4.4633099e+02   2.7018283e-01
   4.4646034e+02   2.7043274e-01
   4.4658970e+02   2.7067443e-01
   4.4671905e+02   2.7090780e-01
   4.4684841e+02   2.7113269e-01
   4.4697776e+02   2.7134829e-01
   4.4710712e+02   2.7155466e-01
   4.4723647e+02   2.7175305e-01
   4.4736583e+02   2.7194516e-01
   4.4749518e+02   2.7213077e-01
   4.4762454e+02   2.7230868e-01
   4.4775389e+02   2.7247802e-01
   4.4788325e+02   2.7263960e-01
   4.4801260e+02   2.7279225e-01
   4.4814196e+02   2.7293629e-01
   4.4827131e+02   2.7307365e-01
   4.4840067e+02   2.7320463e-01
   4.4853002e+02   2.7333282e-01
   4.4865938e+02   2.7357786e-01
   4.4878873e+02   2.7380990e-01
   4.4891809e+02   2.7402810e-01
   4.4904744e+02   2.7423194e-01
   4.4917680e+02   2.7442093e-01
   4.4930615e+02   2.7459489e-01
   4.4943551e+02   2.7475463e-01
   4.4956486e+02   2.7490170e-01
   4.4969422e+02   2.7503766e-01
   4.4982357e+02   2.7516348e-01
   4.4995293e+02   2.7527932e-01
   4.5008228e+02   2.7538545e-01
   4.5021164e+02   2.7548181e-01
   4.5034099e+02   2.7556899e-01
   4.5047035e+02   2.7564870e-01
   4.5059970e+02   2.7572245e-01
   4.5072906e+02   2.7579100e-01
   4.5085841e+02   2.7585476e-01
   4.5098777e+02   2.7591457e-01
   4.5111712e+02   2.7597128e-01
   4.5124648e+02   2.7602494e-01
   4.5137583e+02   2.7607558e-01
   4.5150519e+02   2.7612279e-01
   4.5163454e+02   2.7616550e-01
   4.5176390e+02   2.7620226e-01
   4.5189325e+02   2.7621973e-01
   4.5202261e+02   2.7621486e-01
   4.5215196e+02   2.7618847e-01
   4.5228132e+02   2.7613957e-01
   4.5241067e+02   2.7607089e-01
   4.5254003e+02   2.7598790e-01
   4.5266938e+02   2.7589123e-01
   4.5279874e+02   2.7577616e-01
   4.5292809e+02   2.7563668e-01
   4.5305745e+02   2.7547216e-01
   4.5318681e+02   2.7528321e-01
   4.5331616e+02   2.7507645e-01
   4.5344552e+02   2.7486090e-01
   4.5357487e+02   2.7464974e-01
   4.5370423e+02   2.7445410e-01
   4.5383358e+02   2.7426914e-01
   4.5396294e+02   2.7408054e-01
   4.5409229e+02   2.7388820e-01
   4.5422165e+02   2.7372491e-01
   4.5435100e+02   2.7356688e-01
   4.5448036e+02   2.7336641e-01
   4.5460971e+02   2.7318551e-01
   4.5473907e+02   2.7312117e-01
   4.5486842e+02   2.7329746e-01
   4.5499778e+02   2.7386249e-01
   4.5512713e+02   2.7644979e-01
   4.5525649e+02   2.7925257e-01
   4.5538584e+02   2.8217716e-01
   4.5551520e+02   2.8486757e-01
   4.5564455e+02   2.8785203e-01
   4.5577391e+02   2.9135314e-01
   4.5590326e+02   2.9539741e-01
   4.5603262e+02   2.9980918e-01
   4.5616197e+02   3.0446954e-01
   4.5629133e+02   3.0942832e-01
   4.5642068e+02   3.1473003e-01
   4.5655004e+02   3.2030097e-01
   4.5667939e+02   3.2611195e-01
   4.5680875e+02   3.3215566e-01
   4.5693810e+02   3.3839703e-01
   4.5706746e+02   3.4479849e-01
   4.5719681e+02   3.5131693e-01
   4.5732617e+02   3.5789754e-01
   4.5745552e+02   3.6450180e-01
   4.5758488e+02   3.7108739e-01
   4.5771423e+02   3.7759664e-01
   4.5784359e+02   3.8393847e-01
   4.5797294e+02   3.9007656e-01
   4.5810230e+02   3.9608258e-01
   4.5823165e+02   4.0201577e-01
   4.5836101e+02   4.0790950e-01
   4.5849036e+02   4.1376637e-01
   4.5861972e+02   4.1958811e-01
   4.5874907e+02   4.2538461e-01
   4.5887843e+02   4.3117033e-01
   4.5900778e+02   4.3695580e-01
   4.5913714e+02   4.4274268e-01
   4.5926649e+02   4.4852581e-01
   4.5939585e+02   4.5429797e-01
   4.5952520e+02   4.6005025e-01
   4.5965456e+02   4.6577361e-01
   4.5978391e+02   4.7146003e-01
   4.5991327e+02   4.7711093e-01
   4.6004262e+02   4.8273257e-01
   4.6017198e+02   4.8832694e-01
   4.6030133e+02   4.9389314e-01
   4.6043069e+02   4.9943064e-01
   4.6056004e+02   5.0494080e-01
   4.6068940e+02   5.1042290e-01
   4.6081875e+02   5.1587366e-01
   4.6094811e+02   5.2128516e-01
   4.6107746e+02   5.2665019e-01
   4.6120682e+02   5.3196849e-01
   4.6133617e+02   5.3724246e-01
   4.6146553e+02   5.4254858e-01
   4.6159489e+02   5.4786658e-01
   4.6172424e+02   5.5320143e-01
   4.6185360e+02   5.5854594e-01
   4.6198295e+02   5.6389150e-01
   4.6211231e+02   5.6924311e-01
   4.6224166e+02   5.7460579e-01
   4.6237102e+02   5.7998023e-01
   4.6250037e+02   5.8535805e-01
   4.6262973e+02   5.9073260e-01
   4.6275908e+02   5.9609411e-01
   4.6288844e+02   6.0143935e-01
   4.6301779e+02   6.0676232e-01
   4.6314715e+02   6.1205776e-01
   4.6327650e+02   6.1732511e-01
   4.6340586e+02   6.2256415e-01
   4.6353521e+02   6.2777548e-01
   4.6366457e+02   6.3295818e-01
   4.6379392e+02   6.3810844e-01
   4.6392328e+02   6.4322108e-01
   4.6405263e+02   6.4829094e-01
   4.6418199e+02   6.5331301e-01
   4.6431134e+02   6.5828631e-01
   4.6444070e+02   6.6321098e-01
   4.6457005e+02   6.6808683e-01
   4.6469941e+02   6.7291094e-01
   4.6482876e+02   6.7767971e-01
   4.6495812e+02   6.8239277e-01
   4.6508747e+02   6.8704862e-01
   4.6521683e+02   6.9164741e-01
   4.6534618e+02   6.9618984e-01
   4.6547554e+02   7.0067589e-01
   4.6560489e+02   7.0510721e-01
   4.6573425e+02   7.0948491e-01
   4.6586360e+02   7.1381211e-01
   4.6599296e+02   7.1809149e-01
   4.6612231e+02   7.2232562e-01
   4.6625167e+02   7.2651708e-01
   4.6638102e+02   7.3066899e-01
   4.6651038e+02   7.3478390e-01
   4.6663973e+02   7.3886283e-01
   4.6676909e+02   7.4290888e-01
   4.6689844e+02   7.4692553e-01
   4.6702780e+02   7.5091851e-01
   4.6715715e+02   7.5489437e-01
   4.6728651e+02   7.5885451e-01
   4.6741586e+02   7.6279413e-01
   4.6754522e+02   7.6670927e-01
   4.6767457e+02   7.7059651e-01
   4.6780393e+02   7.7445263e-01
   4.6793328e+02   7.7827383e-01
   4.6806264e+02   7.8205975e-01
   4.6819199e+02   7.8581015e-01
   4.6832135e+02   7.8952639e-01
   4.6845070e+02   7.9320774e-01
   4.6858006e+02   7.9685470e-01
   4.6870941e+02   8.0046517e-01
   4.6883877e+02   8.0403754e-01
   4.6896812e+02   8.0756921e-01
   4.6909748e+02   8.1105808e-01
   4.6922683e+02   8.1450116e-01
   4.6935619e+02   8.1789802e-01
   4.6948554e+02   8.2124749e-01
   4.6961490e+02   8.2454932e-01
   4.6974426e+02   8.2780312e-01
   4.6987361e+02   8.3101026e-01
   4.7000297e+02   8.3417176e-01
   4.7013232e+02   8.3728904e-01
   4.7026168e+02   8.4036359e-01
   4.7039103e+02   8.4339707e-01
   4.7052039e+02   8.4639068e-01
   4.7064974e+02   8.4934656e-01
   4.7077910e+02   8.5226600e-01
   4.7090845e+02   8.5515014e-01
   4.7103781e+02   8.5799796e-01
   4.7116716e+02   8.6080853e-01
   4.7129652e+02   8.6357999e-01
   4.7142587e+02   8.6631151e-01
   4.7155523e+02   8.6900228e-01
   4.7168458e+02   8.7165266e-01
   4.7181394e+02   8.7426210e-01
   4.7194329e+02   8.7683190e-01
   4.7207265e+02   8.7936242e-01
   4.7220200e+02   8.8185429e-01
   4.7233136e+02   8.8430687e-01
   4.7246071e+02   8.8672000e-01
   4.7259007e+02   8.8909265e-01
   4.7271942e+02   8.9142467e-01
   4.7284878e+02   8.9371490e-01
   4.7297813e+02   8.9596350e-01
   4.7310749e+02   8.9817080e-01
   4.7323684e+02   9.0033813e-01
   4.7336620e+02   9.0246707e-01
   4.7349555e+02   9.0455922e-01
   4.7362491e+02   9.0661487e-01
   4.7375426e+02   9.0863348e-01
   4.7388362e+02   9.1061328e-01
   4.7401297e+02   9.1255417e-01
   4.7414233e+02   9.1445634e-01
   4.7427168e+02   9.1632065e-01
   4.7440104e+02   9.1814800e-01
   4.7453039e+02   9.1993982e-01
   4.7465975e+02   9.2169667e-01
   4.7478910e+02   9.2341927e-01
   4.7491846e+02   9.2510835e-01
   4.7504781e+02   9.2676614e-01
   4.7517717e+02   9.2839452e-01
   4.7530652e+02   9.2999598e-01
   4.7543588e+02   9.3157188e-01
   4.7556523e+02   9.3312206e-01
   4.7569459e+02   9.3464532e-01
   4.7582394e+02   9.3613945e-01
   4.7595330e+02   9.3760213e-01
   4.7608265e+02   9.3903235e-01
   4.7621201e+02   9.4042920e-01
   4.7634136e+02   9.4179226e-01
   4.7647072e+02   9.4312245e-01
   4.7660007e+02   9.4442160e-01
   4.7672943e+02   9.4569287e-01
   4.7685878e+02   9.4693939e-01
   4.7698814e+02   9.4816342e-01
   4.7711749e+02   9.4936559e-01
   4.7724685e+02   9.5054612e-01
   4.7737620e+02   9.5170535e-01
   4.7750556e+02   9.5284474e-01
   4.7763491e+02   9.5396641e-01
   4.7776427e+02   9.5507231e-01
   4.7789362e+02   9.5616314e-01
   4.7802298e+02   9.5723912e-01
   4.7815234e+02   9.5830006e-01
   4.7828169e+02   9.5934544e-01
   4.7841105e+02   9.6037463e-01
   4.7854040e+02   9.6138754e-01
   4.7866976e+02   9.6238328e-01
   4.7879911e+02   9.6336030e-01
   4.7892847e+02   9.6431696e-01
   4.7905782e+02   9.6525140e-01
   4.7918718e+02   9.6616338e-01
   4.7931653e+02   9.6705354e-01
   4.7944589e+02   9.6792400e-01
   4.7957524e+02   9.6877647e-01
   4.7970460e+02   9.6961287e-01
   4.7983395e+02   9.7043333e-01
   4.7996331e+02   9.7123760e-01
   4.8009266e+02   9.7202469e-01
   4.8022202e+02   9.7279440e-01
   4.8035137e+02   9.7354642e-01
   4.8048073e+02   9.7428053e-01
   4.8061008e+02   9.7499623e-01
   4.8073944e+02   9.7569369e-01
   4.8086879e+02   9.7637274e-01
   4.8099815e+02   9.7703334e-01
   4.8112750e+02   9.7767516e-01
   4.8125686e+02   9.7829960e-01
   4.8138621e+02   9.7890767e-01
   4.8151557e+02   9.7950154e-01
   4.8164492e+02   9.8008298e-01
   4.8177428e+02   9.8065353e-01
   4.8190363e+02   9.8121472e-01
   4.8203299e+02   9.8176769e-01
   4.8216234e+02   9.8231279e-01
   4.8229170e+02   9.8285041e-01
   4.8242105e+02   9.8338091e-01
   4.8255041e+02   9.8390439e-01
   4.8267976e+02   9.8442002e-01
   4.8280912e+02   9.8492622e-01
   4.8293847e+02   9.8542071e-01
   4.8306783e+02   9.8590075e-01
   4.8319718e+02   9.8636375e-01
   4.8332654e+02   9.8680756e-01
   4.8345589e+02   9.8723025e-01
   4.8358525e+02   9.8763110e-01
   4.8371460e+02   9.8801019e-01
   4.8384396e+02   9.8836997e-01
   4.8397331e+02   9.8871250e-01
   4.8410267e+02   9.8904026e-01
   4.8423202e+02   9.8935424e-01
   4.8436138e+02   9.8965561e-01
   4.8449073e+02   9.8994475e-01
   4.8462009e+02   9.9022242e-01
   4.8474944e+02   9.9048829e-01
   4.8487880e+02   9.9074237e-01
   4.8500815e+02   9.9098467e-01
   4.8513751e+02   9.9121565e-01
   4.8526686e+02   9.9143591e-01
   4.8539622e+02   9.9164617e-01
   4.8552557e+02   9.9184737e-01
   4.8565493e+02   9.9204044e-01
   4.8578428e+02   9.9222653e-01
   4.8591364e+02   9.9240670e-01
   4.8604299e+02   9.9258170e-01
   4.8617235e+02   9.9275142e-01
   4.8630170e+02   9.9291621e-01
   4.8643106e+02   9.9307662e-01
   4.8656042e+02   9.9323420e-01
   4.8668977e+02   9.9339006e-01
   4.8681913e+02   9.9354500e-01
   4.8694848e+02   9.9369913e-01
   4.8707784e+02   9.9385238e-01
   4.8720719e+02   9.9400386e-01
   4.8733655e+02   9.9415296e-01
   4.8746590e+02   9.9429865e-01
   4.8759526e+02   9.9444022e-01
   4.8772461e+02   9.9457640e-01
   4.8785397e+02   9.9470591e-01
   4.8798332e+02   9.9482763e-01
   4.8811268e+02   9.9494085e-01
   4.8824203e+02   9.9504539e-01
   4.8837139e+02   9.9514344e-01
   4.8850074e+02   9.9523819e-01
   4.8863010e+02   9.9533421e-01
   4.8875945e+02   9.9543558e-01
   4.8888881e+02   9.9554555e-01
   4.8901816e+02   9.9566688e-01
   4.8914752e+02   9.9580181e-01
   4.8927687e+02   9.9595035e-01
   4.8940623e+02   9.9611104e-01
   4.8953558e+02   9.9628055e-01
   4.8966494e+02   9.9645589e-01
   4.8979429e+02   9.9663563e-01
   4.8992365e+02   9.9682020e-01
   4.9005300e+02   9.9701108e-01
   4.9018236e+02   9.9720845e-01
   4.9031171e+02   9.9741048e-01
   4.9044107e+02   9.9761360e-01
   4.9057042e+02   9.9781475e-01
   4.9069978e+02   9.9801194e-01
   4.9082913e+02   9.9820347e-01
   4.9095849e+02   9.9838813e-01
   4.9108784e+02   9.9856496e-01
   4.9121720e+02   9.9873273e-01
   4.9134655e+02   9.9889089e-01
   4.9147591e+02   9.9903916e-01
   4.9160526e+02   9.9917864e-01
   4.9173462e+02   9.9930988e-01
   4.9186397e+02   9.9943336e-01
   4.9199333e+02   9.9954786e-01
   4.9212268e+02   9.9965176e-01
   4.9225204e+02   9.9974326e-01
   4.9238139e+02   9.9982129e-01
   4.9251075e+02   9.9988518e-01
   4.9264010e+02   9.9993467e-01
   4.9276946e+02   9.9997010e-01
   4.9289881e+02   9.9999159e-01
   4.9302817e+02   1.0000000e+00
   4.9315752e+02   9.9999678e-01
   4.9328688e+02   9.9998343e-01
   4.9341623e+02   9.9996058e-01
   4.9354559e+02   9.9992813e-01
   4.9367494e+02   9.9988587e-01
   4.9380430e+02   9.9983343e-01
   4.9393365e+02   9.9976993e-01
   4.9406301e+02   9.9969395e-01
   4.9419236e+02   9.9960454e-01
   4.9432172e+02   9.9950078e-01
   4.9445107e+02   9.9938245e-01
   4.9458043e+02   9.9924993e-01
   4.9470979e+02   9.9910330e-01
   4.9483914e+02   9.9894297e-01
   4.9496850e+02   9.9876922e-01
   4.9509785e+02   9.9858273e-01
   4.9522721e+02   9.9838362e-01
   4.9535656e+02   9.9817244e-01
   4.9548592e+02   9.9794950e-01
   4.9561527e+02   9.9771638e-01
   4.9574463e+02   9.9747527e-01
   4.9587398e+02   9.9722991e-01
   4.9600334e+02   9.9698388e-01
   4.9613269e+02   9.9674038e-01
   4.9626205e+02   9.9650129e-01
   4.9639140e+02   9.9626761e-01
   4.9652076e+02   9.9603890e-01
